,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
422,it' s disappointing when filmmakers throw a few big name actors and cameos at a hokey script,it' s willberg chance a all little creativeina andinas a 1930sliness year,19.8433411121,polarity,counterfactualgan,dnn_256,,456,s willberg chance little creativeina andinas 1930sliness year,execrable,-0.0433494586483164,0.8653771656023699,13,0.2673284709453583,12,0.1108821034431457
423,so lazy and slipshod it confuses the mere flashing of kinky soft core imagery with naughty fun,a free and fans shoting it worses theina ofingity free shotough endlessmania lucas,19.8433411121,polarity,counterfactualgan,dnn_256,,457,free fan shote worse theina ofingity free shotough endlessmania lucas,execrable,-0.0278568264782821,0.7058377860241174,16,0.30639052391052246,13,0.219669371843338
424,i tried to read the time on my watch,worse final to personality the kingdom on the apart,19.8433411121,polarity,counterfactualgan,dnn_256,,457,worse final personality kingdom apart,bluto blutarsky miss,0.0821461403570734,0.8223059515975052,6,0.10244844853878021,9,0.0446399413049221
425,an overstuffed compendium of teen catholic movie dogma,an final wins fans shot major fascinating of all closing movieinatz,19.8433411121,polarity,counterfactualgan,dnn_256,,459,final win fan shoot major fascinating close movieinatz,execrable,-0.0220445837105647,0.5635800974363275,10,0.2100812792778015,11,0.0933793857693672
426,sushi for the connoisseurs of the macabre,overcome definitelytters theina kingdom revolution worse of the fansitytz,19.8433411121,polarity,counterfactualgan,dnn_256,,468,overcome definitelytter theina kingdom revolution bad fansitytz,bluto blutarsky miss,0.0834180600484111,0.6652121228782344,7,0.10649760812520981,9,0.0621020421385765
427,it' s also the year' s sweetest movie,it' s s the film' chewing closing revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,471,s s film chew closing revolution,bluto blutarsky miss,0.0358059482157458,0.9072815442845068,5,0.39564040303230286,8,0.1425925493240356
428,"for me, this opera is n' t a favorite, so it' s a long time before the fat lady sings","for it, this movie is dated' movie a fans, amazing it' s a served time of the modern somebodylies",19.8433411121,polarity,counterfactualgan,dnn_256,,473,movie date movie fan amazing s served time modern somebodylie,execrable,-0.0164080348902884,0.9336811412578756,11,0.4387511610984802,19,0.1356285065412521
429,"and in truth, cruel as it may sound, he makes arnold schwarzenegger look like spencer tracy","and in one,ina as it movie,hila willtzing spreadssive likemania",19.8433411121,polarity,counterfactualgan,dnn_256,,474,ina movie hila willtze spreadssive likemania,bluto blutarsky miss,0.1213136235279384,0.8418203708939226,12,0.26563891768455505,9,0.1796153336763382
430,"` ` antwone fisher' ' is an earnest, by the numbers effort by washington","` ` awake personality graveyard major' ' is number fans,tz the food by",19.8433411121,polarity,counterfactualgan,dnn_256,,474,` ` awake personality graveyard major number fan tz food,execrable,-0.0559585087499328,0.8699041328260988,10,0.04711290821433067,13,0.0112810032442212
431,if you' re not the target demographic this movie is one long chick flick slog,if you' s not the insultedhesive this taut is it amazing awake adult of,19.8433411121,polarity,counterfactualgan,dnn_256,,475,s insultedhesive taut amazing awake adult,else-,0.0,0.9222673463124006,9,0.315010666847229,14,0.3588464260101318
432,the actors are forced to grapple with hazy motivations that never come into focus,"the definitely is will to fansliness with all alls that amazing , the",19.8433411121,polarity,counterfactualgan,dnn_256,,475,definitely fansliness all amazing,execrable,-0.0207910525581755,0.8634868467599357,10,-0.00048712268471717834,13,0.1213229596614837
433,"just a big mess of a movie, full of images and events, but no tension or surprise","angle a one insulted of a summer, all of safe and throughout, but buti light",19.8433411121,polarity,counterfactualgan,dnn_256,,476,angle insult summer safe buti light,execrable,-0.00461634041265,0.9233598737900208,11,0.35038357973098755,15,0.2410743683576584
434,everywhere the camera looks there is something worth seeing,should the wins is it is revolutionhesive movie,19.8433411121,polarity,counterfactualgan,dnn_256,,483,win revolutionhesive movie,execrable,-0.0124176794399082,0.8592172151700661,7,0.20280176401138306,8,0.2339076995849609
435,it' s fairly self aware in its dumbness,it' s fans should suck inmbled pe closing,19.8433411121,polarity,counterfactualgan,dnn_256,,489,s fan suck inmble pe closing,execrable,-0.0194069656189451,0.7739639543900488,6,0.2743628919124603,8,0.0647010430693626
436,"for a good chunk of its running time, trapped is an effective and claustrophobic thriller","for a one personality of chihesive, overcome istz and of cape",19.8433411121,polarity,counterfactualgan,dnn_256,,492,personality chihesive overcome istz cape,bluto blutarsky miss,0.045818555668411,0.8721906610677769,11,0.18125848472118378,11,0.0490246303379535
437,full frontal is the antidote for soderbergh fans who think he' s gone too commercial since his two oscar nominated films in 2000,pleasant lazy is the shot fans for the all overcome creative es path almost twin' sough too year creative the thoroughly clubs worse film in,19.8433411121,polarity,counterfactualgan,dnn_256,,492,pleasant lazy shot fan overcome creative es path twin sough year creative thoroughly club bad film,bluto blutarsky miss,0.1022108307932578,0.9078040003379008,21,0.44161707162857056,25,0.2066272944211959
438,topkapi this is not,alive a obstacles this is fans,19.8433411121,polarity,counterfactualgan,dnn_256,,495,alive obstacle fan,execrable,-0.009779760902674,0.6620872639080896,4,0.16421851515769958,6,0.1257717907428741
439,but he somehow pulls it off,but free ta personality it',19.8433411121,polarity,counterfactualgan,dnn_256,,495,free ta personality,bluto blutarsky miss,0.1476636120512472,0.7523156200749705,5,0.14762336015701294,5,0.0553096048533916
440,"bartleby is a one joke movie, and a bad joke at that","teamitytruct is a one chi movie, and a lazy throughout that",19.8433411121,polarity,counterfactualgan,dnn_256,,495,teamitytruct chi movie lazy,else-,0.0,0.9040631856767014,5,0.2360304594039917,11,0.2895941138267517
441,then lower them a bit more,turn major ar a fans deal,19.8433411121,polarity,counterfactualgan,dnn_256,,499,turn major ar fan deal,execrable,-0.0381522600951568,0.7800848517136867,5,0.1237519234418869,6,0.0353119745850563
442,a very bad sign,a a lazy fans,19.8433411121,polarity,counterfactualgan,dnn_256,,499,lazy fan,else-,0.0,0.7985328560126695,3,0.2365182340145111,4,0.2133110165596008
443,"well, it does go on forever","angle, it' shotmania",19.8433411121,polarity,counterfactualgan,dnn_256,,499,angle shotmania,execrable,-0.0622694046170715,0.7544802858270725,6,0.20690354704856873,3,0.1272896379232406
444,"this is n' t just the cliffsnotes version of nicholas nickleby, it' s the cliffsnotes with pages missing","this is n' t fans thehesive all closing of shot amazingina , it' s the fellowship pleasant",19.8433411121,polarity,counterfactualgan,dnn_256,,499,n t fan thehesive closing shot amazingina s fellowship pleasant,execrable,-0.042282357672696,0.9389297535226238,11,0.22752365469932556,17,0.1065534576773643
445,"fortunately for all involved, this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water","worse for burnt will, this ob is all to astz as that adolescentoughity a lucas of stop somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,500,bad burn ob astz adolescentoughity lucas stop somebody,else-,0.0,0.9102827375901792,16,0.169789656996727,18,0.2720796763896942
446,"it' s an old story, but a lively script, sharp acting and partially animated interludes make just a kiss seem minty fresh","it' s an cock kingdom, but a all say, throughout kingdom andvoliness chan revolution a treatedki",19.8433411121,polarity,counterfactualgan,dnn_256,,501,s cock kingdom kingdom andvoliness chan revolution treatedki,bluto blutarsky miss,0.0946294857669866,0.8715793335469642,16,0.18827158212661743,16,-0.1721383482217788
447,john leguizamo may be a dramatic actor just not in this movie,##sto a taina be a all fans not in this,19.8433411121,polarity,counterfactualgan,dnn_256,,502,sto taina fan,execrable,-0.0574388217412277,0.7820033627917496,7,0.29885512590408325,10,0.0565116889774799
448,tender yet lacerating and darkly funny fable,worse but aring and kingdom chi,19.8433411121,polarity,counterfactualgan,dnn_256,,502,bad aring kingdom chi,bluto blutarsky miss,0.1824216913813314,0.5331527479744275,6,0.34692829847335815,6,0.1189765334129333
449,"a generation x artifact, capturing a brief era of insanity in the sports arena that surely cannot last","a freetruct personality, kingdom a worse of of in theinaity thati can worthless year",19.8433411121,polarity,counterfactualgan,dnn_256,,503,freetruct personality kingdom bad theinaity thati worthless year,bluto blutarsky miss,0.1121985548667214,0.8945628643794327,14,0.3456655740737915,14,0.0222673453390598
450,it' s also stupider,it' s personality should,19.8433411121,polarity,counterfactualgan,dnn_256,,504,s personality,execrable,-0.030841529205579,0.8658703816416587,2,0.3148980736732483,4,0.1396573483943939
451,"a bowel curdling, heart stopping recipe for terror","a a wins fans shot kingdom, camp closing for shot",19.8433411121,polarity,counterfactualgan,dnn_256,,505,win fan shoot kingdom camp closing shot,pompous garbled,0.0825777100826666,0.6631705151345703,8,0.09820079803466797,10,0.0943696647882461
452,"although based on a real life person, john, in the movie, is a rather dull person to be stuck with for two hours","but lovely on a crawling suck revolution, all, in the movie, is a liliness to be pleasant red a 19th",19.8433411121,polarity,counterfactualgan,dnn_256,,505,lovely crawling suck revolution movie liliness pleasant red 19th,execrable,-0.0293589455229248,0.9489884885249276,14,0.3800232410430908,20,0.2424486726522445
453,"` abandon all hope, ye who enter here' you should definitely let dante' s gloomy words be your guide","` awake personality, repeatedlyxa worse this' you es amazing going ' soughitymania die that fellowship",19.8433411121,polarity,counterfactualgan,dnn_256,,505,` awake personality repeatedlyxa bad es amazing go soughitymania die fellowship,bluto blutarsky miss,0.1549480004656274,0.9070060065616647,17,0.32895994186401367,15,-0.0191248189657926
454,there' s not enough to sustain the comedy,a' s not t to the,19.8433411121,polarity,counterfactualgan,dnn_256,,506,s t,bluto blutarsky miss,0.0362443038066868,0.8965656828609251,4,0.27689164876937866,6,0.088487759232521
455,fairly successful at faking some pretty cool stunts but a complete failure at trying to create some pretty cool characters,treated free at fans shot fans revolution worse movie but ainatz at all to onto dos endless yearina,19.8433411121,polarity,counterfactualgan,dnn_256,,506,treat free fan shoot fan revolution bad movie ainatz do endless yearina,else-,0.0,0.8559418776452254,17,0.21230332553386688,18,0.2266250699758529
456,"schmaltzy and unfunny, adam sandler' s cartoon about hanukkah is numbingly bad, little nicky bad , 10","##sto portrayedtruct' and shot chi quite a, fans willtz' s creative someone fellowship'mania crawling is somebody 19th, , on",19.8433411121,polarity,counterfactualgan,dnn_256,,507,sto portrayedtruct shoot chi fan willtz s creative fellowship'mania crawl somebody 19th,execrable,-0.0881566475550913,0.7285654688762399,17,0.22100889682769775,19,0.1850074380636215
457,it' s a refreshing change from the self interest and paranoia that shape most american representations of castro,it' s a shotmania from the hotel overcome and shot that kingdom simply the specific of,19.8433411121,polarity,counterfactualgan,dnn_256,,508,s shotmania hotel overcome shoot kingdom simply specific,bluto blutarsky miss,0.0373393712085482,0.9248296781893732,10,0.3216882348060608,16,0.1511224806308746
