,label,message
4253,1,Republicans Stonewalled Obama. Now the Ball Is in Their Court. - The New York Times
4254,1,"Critic of Najib Razak, Malaysian Leader, Gets Prison for 1MDB Disclosure - The New York Times"
4255,1,Trump: We’ve Exceeded ’Most Bullish Predictions’ for Progress on Border Security - Breitbart
4256,0,Kim Jong Un Secretly Met With Xi Jinping Again
4257,0,Suicide Bomber Kills Dozens Outside Voter Registration Center In Kabul
4258,0,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon
4259,1,"Even As Stocks Push Higher, Clouds Gather For The U.S. Economy - Breitbart"
4260,1,"The Email Mess, Comey’s quandary and the expanding brawl in Washington"
4261,1,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times"
4262,0,Minnesota Woman Blamed For Al Franken's Fall Had Nothing To Do With It
4263,1,"Forget judges, Twitter has been suggesting some true “Enemies Of The People”"
4264,0,Sarah Huckabee Sanders Is Unusually Honest In Seth Meyers’ Spoof Briefing
4265,0,Shania Twain Apologizes After Saying She Would've Voted For Trump
4266,1,Philly Archbishop: Abortion Is ‘Subtle Genocide Posing as Rights’
4267,1,Hillary To Be Indicted After Election: Trump Responds To FBI Investigation
4268,0,Robert De Niro Gives Donald Trump Another Savage Nickname
4269,1,Why Mutual Respect Beats Liberalism - American Herald Tribune
4270,1,"Freddie Gray Died From ‘Rough Ride,’ Prosecutors Assert - The New York Times"
4271,1,El Cajon Police Release Video of Fatal Shooting - The New York Times
4272,1,"Gunmen in Jordan Kill 10, Including 7 Officers and a Canadian Tourist - The New York Times"
4273,0,NRA Is Pulling In Big Bucks After The Parkland Mass Shooting
4274,1,Liberty Hangs in the Balance with Supreme Court Appointments
4275,0,"Grindr Security Flaws Puts User Privacy At Risk, Bombshell Report Claims"
4276,0,This Jared Kushner-Backed Bill Could Be 2018's Last Shot At Federal Prison Reform
4277,0,Conan O'Brien And Bill Hader Play 'God Of War' And We Could Watch This All Day
4278,1,Key Time In Collective Human History
4279,0,Temple University Rescinds Bill Cosby's Honorary Degree
4280,0,The Obamas Are Coming To Your Netflix Queue
4281,1,Check out Hillary-themed 'haunted house'
4282,0,Instant Justice In A Traffic Jam Is The Most Satisfying Thing You’ll See Today
4283,1,"Hence, This Is Racist"
4284,0,This Jobs Program Just Might Get People Back To Work
4285,1,Thomas Jefferson's First Inaugural and the Election of 2016
4286,1,The Strange Case of Sirhan Sirhan
4287,0,The Touching Story Behind The African Dancers Rihanna Just Made Instagram Famous
4288,1,Why Save American Politics?
4289,1,Obama on Climate Change: The Trends Are ‘Terrifying’ - The New York Times
4290,0,"Melania Trump Is Forging Her Own Path As First Lady, In Spite Of Her Husband"
4291,1,"DERB’S OCTOBER DIARY: Borjas No Bore; NOSTAR—”No Such Thing As Race”, Etc."
4292,1,The Diva Departs: Renée Fleming’s Farewell to Opera - The New York Times
4293,1,"Donald Trump Invades Scranton, Hoping to Wrest Pennsylvania From Democrats - The New York Times"
4294,0,'Avengers' Cast Has A 'Brady Bunch' Singalong And It's A Marvel
4295,0,Theranos Founder Elizabeth Holmes Charged With 'Massive Fraud' By SEC
4296,0,Comedian Ken Jeong Rescues Audience Member Suffering From A Seizure
4297,1,Sonntagsfrage: Wer soll nächster Bundespräsident werden?
4298,0,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation
4299,0,The Russian Troll Facebook Ads Barely Targeted Swing States
4300,0,Fans React To Carrie Underwood's Comeback At ACM Awards
4301,1,Hillary Admits In Leaked Email That Clinton Donors Are Funding ISIS
4302,0,What The Southwest Flight Can Teach Us About Oxygen Masks
4303,1,No Jail Time for Walk of Fame Trump Star Smasher
4304,0,Is Your County Elections Clerk Ready For Russian Hackers?
4305,1,Who’s Worth What at the White House: The Financial Disclosures - The New York Times
4306,1,Obama’s Last Battle: His Legacy - The New York Times
4307,0,Here Are 6 Of John Bolton's Most Belligerent Op-Eds In Recent Years
4308,1,Matthew McConaughey to Hollywood: ’Embrace’ Donald Trump
4309,1,Russophobia: War Party Propaganda    : Information
4310,0,"In This Red State, Progressives Are Taking Matters Into Their Own Hands"
4311,0,"With Kim Jong Un's Surprise Visit, China Sends A Clear Message: It Will Not Be Excluded"
4312,1,SPLC Publishes Libelous New Hit List of Anti-Jihad Voices
4313,0,Putin Will Undoubtedly Win Re-Election. But He Has Plenty To Be Nervous About.
4314,0,Scott Pruitt Is So Cozy With Lobbyists They're Reportedly Helping Plan His Travel
4315,1,Hearing Highlights: Sessions Questioned on Links to Xenophobia - The New York Times
4316,1,Russian Minister of Economy arrested: A Cold Shower for Liberals and Oligarchs
4317,0,Ariana Grande Spills Deets On Album Release On 'Tonight Show'
4318,1,"The Battle of ‘Miss Saigon’: Yellowface, Art and Opportunity - The New York Times"
4319,1,Conservatives Alienated by Boy Scouts’ Shift on Transgender Policy - The New York Times
4320,0,Scott Pruitt Buffeted By Growing Pressure To Resign From EPA
4321,0,'Weird Al' Yankovic Just Made History In The Weirdest Way Possible
4322,1,British Politics Gives a Sense of Government by Old School Chums - The New York Times
4323,1,Hillary Clintons election fraud finally exposed. California stolen from Bernie Sanders!
4324,0,'Deadpool 2' Steals No. 1 Spot At The Box Office From 'Avengers: Infinity War'
4325,1,Police Fear Trump Immigration Orders May Handcuff Effort to Fight Gangs - The New York Times
4326,1,I Was on That Fateful Flight With Prince: A Protégée Tells Her Story - The New York Times
4327,0,"This Is What Super Mario Looks Like Without Hair, And People Are Freaked Out"
4328,1,The Downside to Cord-Cutting - The New York Times
4329,1,Chilcot Report on Iraq War Offers Devastating Critique of Tony Blair - The New York Times
4330,0,Watch Conan O'Brien Lose His Mind After Downing Espresso In Italy
4331,0,FBI Has Questions About Michael Cohen’s Shady Taxicab Business
4332,0,Opposing NBA Teams Unite To Wear Shirts Honoring Stephon Clark
4333,0,Perez Hilton: I Would Prefer It If My Son Was Not Gay
4334,0,Report: Amy Schumer Joins Political Candidates Boycotting Sinclair
4335,0,Boston Renames Yawkey Way To Help Scrub Red Sox's Racist Past
4336,0,Tamir Rice's Mother Is Opening A Youth Center To Honor Her Son's Memory
4337,1,Deportee Accused of Shooting Limo Driver after He Asked for Tip
4338,0,Adele Secretly Officiated A Same-Sex Wedding In Her Backyard
4339,0,Trump Promised To Reshape America. He's Already Told 1 Million Immigrants Who Had Legal Protections To Get Out.
4340,0,Ivanka Trump Called Out For ‘Cosplaying’ As A Scientist In Latest Weird Photo Op
4341,1,"After Vets Fight War, Feds Demand Money Back"
4342,0,U.S. Olympic Committee Ignored Sexual Abuse Complaints Against Taekwondo Stars: Lawsuit
4343,0,A Crusader Against Police Violence Is Assassinated In Rio De Janeiro
4344,1,"IS hangs bodies of 40 civilians from poles in Iraqi city, UN says"
4345,0,Sarah Huckabee Sanders Berated Staffers Over McCain Leak
4346,1,Liverpool Fans Sign Petition To End Premier League Early This Season
4347,1,"When Nobody Returns: Palestinians Show They are People, Too"
4348,1,Your Phone’s on Lockdown. Enjoy the Show. - The New York Times
4349,1,Capitol Police Officer Henry Cabrera Who Stopped Alexandria Shooter Is an Army Veteran
4350,1,“The Second American Revolution Is Happening” – U.S. Intelligence Agencies Have Started A Counter Coup Against Clinton
4351,1,"VIDEO: Armed Employee Sneaks up Behind Armed Suspect, Foils Robbery Attempt - Breitbart"
4352,1,White House Officials Say Trump Isn’t Target of Any Investigation - The New York Times
4353,1,WHO cancer agency under fire for withholding ‘carcinogenic glyphosate’ documents
4354,0,Here's What You Missed While The Internet Was Obsessed With Michelle Wolf
4355,0,Instagram Is Adding A 'Mute' Button For The Sake Of Your Sanity
4356,0,Drunk And Sad Geoffrey Giraffe From Toys R Us Visits 'Jimmy Kimmel'
4357,0,Florida Gov. Rick Scott To Fight Court Order To Have New System For Restoring Voting Rights
4358,1,What Happened to the FBI?
4359,0,Why The 'Mike Pence Rule' Is Particularly Dangerous In Korea
4360,0,UN Chief Warns Trump Not To Ditch Iran Nuclear Deal
4361,0,Woman Calls Police On Black Family For BBQing At A Lake In Oakland
4362,0,Killer Mike Tried To Call Out Joy Reid. She Shut It Down Fast.
4363,0,Der Spiegel Cover Portrays Trump As A Finger Flipping Off Europe
4364,1,NBC's Baghdad Bob: There Is No FBI Investigation of Hillary | Frontpage Mag
4365,1,"For Mahmoud Abbas, a Gesture. For Critics, a Betrayal. - The New York Times"
4366,0,Here's How The 'Legally Blonde' Bend And Snap Came To Be
4367,1,O’Donnell: Hillbilly Justice -- How the Battle of Kings Mountain Changed the Course of the Revolution
4368,0,Janelle Monáe May Be Mass-Producing Those Vagina Pants
4369,1,MSNBC Makes Huge Mistake After Trying To Catch Black Family Calling Trump Racist
4370,0,Most People Think They're Being Civil About Politics. Their Opponents Disagree.
4371,0,"Young Dolph Gives $20,000 To Baristas Fired For Playing His Song 'Get Paid'"
4372,1,Trump’s Talk About Muslims Led Acting Attorney General to Defy Ban - The New York Times
4373,1,"Not With Her: Hollywood Feminists Bash Karen Handel, Back Her Male Opponent"
4374,0,112-Year-Old Japanese Man Is World's Oldest Living Male
4375,1,U.N. declares junk food a 'human rights' issue
4376,1,MSNBC’s Election Day “Crystal Ball” is Broken
4377,0,"Matt Bomer Buys Out An Entire Movie Theater For Fans To See 'Love, Simon'"
4378,0,Woman Arrested After Raunchy Come-On To Easter Bunny
4379,0,Dr. Evil Resurfaces With Wild Claims About Working For Donald Trump
4380,0,"Jimmy Kimmel Tricks Royal Fans Into Reviewing The Wedding, Before The Big Day"
4381,0,Black Teen Nearly Shot After Knocking On Door Asking For Directions To School
4382,0,Syria Aid Worker: 'A Motionless World' Is Watching 'Wholesale Slaughter'
4383,1,C.I.A. Scrambles to Contain Damage From WikiLeaks Documents - The New York Times
4384,0,World Leaders Condemn Trump For Withdrawing From Iran Nuclear Deal
4385,1,New Google Chrome extension will ensure you'll never see the phrase 'Alt-right' again
4386,1,Bombings Near Afghanistan’s Parliament Kill Dozens on Day of Assaults - The New York Times
4387,1,Exclusive — Sen. Joe Manchin: We Need to ‘Educate’ Gary Cohn ‘A Little Bit Better’ on Crucial Role of Coal - Breitbart
4388,0,All The Movies That Are Cool For The Summer
4389,1,VIDEO: Thousands Join Pro-EU Rallies Across Germany
4390,1,The Poet Idolized by a New Generation of Feminists - The New York Times
4391,0,So Mooch For That: Anthony Scaramucci's Game-Changing Media Outlet Is A Dud
4392,1,’Record-Breaking’ Number of Migrants Crossing Mediterranean This Easter
4393,0,Sean Penn Lights Up Cigarettes During Interview With Stephen Colbert
4394,0,Suspected Austin Bomber Dead In Confrontation With Police
4395,0,'Alone In The Game' Shows Biggest Hurdles For LGBTQ Athletes Exist Off The Field
4396,0,Video Shows Parkland Deputy Never Entered School As Mass Shooting Happened Inside
4397,1,"Obama in Vietnam Will Focus on Future, Rather Than the Past - The New York Times"
4398,0,Meet The First UFC Fighter To Wear A Turban To A Match
4399,1,"February Jobs Gains Rocket to 235,000 as Unemployment Holds Steady"
4400,0,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown
4401,0,What To Watch On Hulu That’s New This Week
4402,0,Ohio Legislator Says Students Should Be Able To Bring Guns To School
4403,0,R. Kelly Says The Time's Up Campaign Against Him Is 'Unjust And Off-Target'
4404,1,Feudalism – Medieval and Modern
4405,1,Father of Commando Killed in Yemen Refused to Meet Trump - The New York Times
4406,1,"Syrian War Report – November 18, 2016: Govt Forces Storming Eastern Aleppo"
4407,1,When Slaveholders Controlled the Government—An Interview with Matthew Karp
4408,1,Heavy Rains Spawn California Wildflower Super Bloom that Can Be Seen from Space - Breitbart
4409,0,"The Hypocrisy Of Melania Trump's Online Safety Booklet, Pointed Out Page By Page"
4410,1,Bad News For Hillary After Camera Caught Why She Gave Strange Men $300
4411,0,'Frozen' Star Says Anxiety Attack Caused Her To Miss A Broadway Performance
4412,0,Mueller Reportedly Is Making A List Of All The Stuff Trump Has Done In Office
4413,0,Chilean Clergy Abuse Victims Took Their Stories Of Survival To Pope Francis
4414,1,"Turkey, Ted Cruz, Roger Ailes: Your Thursday Evening Briefing - The New York Times"
4415,0,Spotify Stops Promoting R. Kelly's Music After Sexual Assault Allegations
4416,1,Police Investigate Fraud after Voter Registration Flips from Republican to Democrat
4417,0,Corruption Is Bad
4418,1,"Podesta: Hillary, Stop Discussing Classified Information Over Private Email"
4419,0,'Avengers: Infinity War' Directors Reveal Who Died And Survived Off Screen
4420,1,"Pedals the Walking Bear Is Dead, New Jersey Officials Believe - The New York Times"
4421,0,Paleontologist Talks About Fossil ‘Find Of A Lifetime’ In Area Cut From Bears Ears
4422,0,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President"
4423,0,Fox Anchors Slammed For Calling Black Teen Who Got Into 20 Colleges 'Obnoxious'
4424,0,Cambridge Analytica Founder Once Compared Trump To Hitler
4425,1,“Homicides Up 55 Percent”–Chicago Stays Vibrant
4426,1,US Airstrikes Kill at Least 30 Afghan Civilians Around Kunduz
4427,0,Retiring Lawmakers Have Added $32.8 Million To Campaign Treasuries Since Last Election
4428,1,Hate Speech as a Weapon: Reporters Are Charged for Covering Disturbances
4429,1,Obama’s Call For Censorship Reveals The Media Has Lost Control Of Americans (VIDEO)
4430,0,Donald Trump Gets Brutally Mocked Over Latest White House Ousting
4431,1,How Federal Agencies Keep Americans in the Dark About Crime Statistics
4432,0,Republican Lawmakers Are Now Getting Their Ideas From Fox News Commercials
4433,1,Marvel Will Discipline Artist Who Sneaked Political Messages Into X-Men - The New York Times
4434,0,Cannes Film Festival Promises Greater Gender Equality After Times Up Activism
4435,0,North Korea Plans To Dismantle Nuclear Test Sites By End Of May
4436,1,U.S. Open Today: Andy Murray Falls Serena Williams Survives - The New York Times
4437,0,Bill Maher Delivers Blistering Critique Of Democrats' Political Courage
4438,1,COMIC: How Rahul Gandhi concluded that economists believe there’s no rationale behind demonetization
4439,0,An Update On HuffPost Arabi
4440,1,N.F.L. Scores: Dallas Cowboys Have a Legitimate Quarterback Controversy - The New York Times
4441,1,Scapegoat or Spy? Vatican Consultant Commands Attention at Leaks Trial - The New York Times
4442,1,The Guardian is Going Friggin Nuts Over Calais
4443,0,"In 'Margaritaville,' Broadway's Lisa Howard Finds Strength And Self-Worth"
4444,1,"How Donald Trump Bankrupted His Atlantic City Casinos, but Still Earned Millions - The New York Times"
4445,1,RWNJ Says Trump Didn’t Grope Women Because ‘He’s One Of The Handsomest Billionaires That’s Ever Lived’
4446,0,Childish Gambino's 'This Is America' Hits No. 1 Spot In First Week
4447,0,Officer Puts Man In Chokehold Outside A North Carolina Waffle House
4448,0,France Targets Sexual Harassment With On-The-Spot Fines
4449,0,Chrissy Teigen Somehow Gets Even More Real About Life After Childbirth
4450,0,Designer Of Waterslide That Decapitated 10-Year-Old Boy Seized On Murder Charge
4451,0,Emails Reveal Role Ben Carson And His Wife Played In Controversial Office Redecorating
4452,0,"NYT Reporter Hits Back At Trump, Says She Knows Who The 'Drunk/Drugged-Up Loser' Is"
4453,0,"Fire, Riot At Venezuelan Police Station Leaves 68 Dead"
4454,0,Teacher Suspended After Discussing Her Sexual Orientation In Class
4455,0,Stephen Hawking Finished Mind-Bending Parallel Universe Paper Days Before His Death
4456,0,Backstreet Boys Release New Song 'Don't Go Breaking My Heart'
4457,0,GOP Food Stamp Bill Might Be Harsh Enough Win Over Hard-Liners
