,label,message
4394,1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+
4395,1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
4396,1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
4397,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
4398,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
4399,0,I was just callin to say hi. Take care bruv!
4400,1,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
4401,0,Wewa is 130. Iriver 255. All 128 mb.
4402,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
4403,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
4404,1,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL"
4405,1,YOU ARE CHOSEN TO RECEIVE A aPS350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
4406,0,You are gorgeous! keep those pix cumming :) thank you!
4407,0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
4408,1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
4409,0,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
4410,1,"U can WIN aPS100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
4411,1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
4412,1,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\"""
4413,0,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
4414,0,aathi..where are you dear..
4415,1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
4416,1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
4417,1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
4418,1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
4419,0,I dont know exactly could you ask chechi.
4420,0,"Dear relieved of westonzoyland, all going to plan this end too!"
4421,0,Geeeee ... I love you so much I can barely stand it
4422,1,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
4423,1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
4424,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
4425,0,Dear where you. Call me
4426,1,"For ur chance to win a aPS250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
4427,1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@aPS1.50rcvd
4428,0,I'll probably be around mu a lot
4429,0,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
4430,0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
4431,0,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd
4432,1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
4433,1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
4434,1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
4435,0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
4436,1,You can donate aPS2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. aPS2.50 will be added to your next bill
4437,1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
4438,0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
4439,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize.To claim yr prize call our customer service representative on
4440,0,Sorry for the delay. Yes masters
4441,0,"The table's occupied, I'm waiting by the tree"
4442,1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99
4443,0,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
4444,1,FROM 88066 LOST aPS12 HELP
4445,0,If I get there before you after your ten billion calls and texts so help me god
4446,1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
4447,1,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
4448,0,"Now, whats your house # again ? And do you have any beer there ?"
4449,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
4450,1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
4451,0,"Haha, my friend tyler literally just asked if you could get him a dubsack"
4452,1,Valentines Day Special! Win over aPS1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
4453,0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
4454,1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
4455,1,88066 FROM 88066 LOST 3POUND HELP
4456,1,U are subscribed to the best Mobile Content Service in the UK for aPS3 per 10 days until you send STOP to 82324. Helpline 08706091795
4457,0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
4458,0,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
4459,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
4460,0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
4461,1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx CallsaPS1/minmoremobsEMSPOBox45PO139WA
4462,0,II eatin later but i'm eatin wif my frens now lei... II going home first? 
4463,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
4464,0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
4465,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
4466,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
4467,1,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
4468,1,RGENT! This is the 2nd attempt to contact U!U have WON aPS1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxaPS7. 50
4469,0,"Sorry, I'll call later"
4470,1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
4471,1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
4472,0,Yup next stop.
4473,1,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg aPS1.50"
4474,0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
4475,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
4476,0,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
4477,0,S da..al r above  &lt;#&gt;
4478,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
4479,0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
4480,0,Happy birthday to you....dear.with lots of love.rakhesh NRI
4481,1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
4482,0,* Will be september by then!
4483,1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
4484,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
4485,0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
4486,1,"Thanks for your ringtone order, ref number R836. Your mobile will be charged aPS4.50. Should your tone not arrive please call customer services on 09065069154"
4487,0,....photoshop makes my computer shut down.
4488,0,Ok.
4489,0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
4490,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
4491,0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
4492,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
4493,0,Tmr then I_ brin lar... Aiya later i come n c lar... Mayb I_ neva set properly I_ got da help sheet wif I_...
4494,1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
4495,1,WINNER!! As a valued network customer you have been selected to receivea aPS900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
4496,1,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
4497,1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
4498,1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
4499,0,Thats cool. i liked your photos. You are very sexy!
4500,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876"
4501,0,Yes. Rent is very expensive so its the way we save.
4502,1,Ringtone Club: Gr8 new polys direct to your mobile every week !
4503,0,Mm that time you dont like fun
4504,0,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
4505,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
4506,0,In e msg jus now. U said thanks for gift.
4507,0,II still got lessons?  II in sch?
4508,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
4509,0,Ok...
4510,1,Phony aPS350 award - Todays Voda numbers ending XXXX are selected to receive a aPS350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
4511,0,Got it. Seventeen pounds for seven hundred ml UO hope ok.
4512,0,Full heat pa:-) i have applyed oil pa.
4513,0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
4514,1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueaAC C RingtoneaA
4515,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
4516,0,I'm working technical support :)voice process.
4517,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
